"None","Points:0","Points:1","Points:2"
54.568,4.2478e+05,3.9239e+06,-1e+05
54.473,4.2878e+05,3.9239e+06,-1e+05
54.421,4.3278e+05,3.9239e+06,-1e+05
54.385,4.3678e+05,3.9239e+06,-1e+05
54.358,4.4078e+05,3.9239e+06,-1e+05
54.326,4.4478e+05,3.9239e+06,-1e+05
54.316,4.4878e+05,3.9239e+06,-1e+05
54.322,4.5278e+05,3.9239e+06,-1e+05
54.363,4.5678e+05,3.9239e+06,-1e+05
54.394,4.6078e+05,3.9239e+06,-1e+05
54.434,4.6478e+05,3.9239e+06,-1e+05
54.479,4.6878e+05,3.9239e+06,-1e+05
54.577,4.7278e+05,3.9239e+06,-1e+05
54.745,4.7678e+05,3.9239e+06,-1e+05
54.959,4.8078e+05,3.9239e+06,-1e+05
55.199,4.8478e+05,3.9239e+06,-1e+05
55.558,4.8878e+05,3.9239e+06,-1e+05
55.986,4.9278e+05,3.9239e+06,-1e+05
56.432,4.9678e+05,3.9239e+06,-1e+05
57.045,5.0078e+05,3.9239e+06,-1e+05
57.891,5.0478e+05,3.9239e+06,-1e+05
58.714,5.0878e+05,3.9239e+06,-1e+05
59.863,5.1278e+05,3.9239e+06,-1e+05
61.43,5.1678e+05,3.9239e+06,-1e+05
63.271,5.2078e+05,3.9239e+06,-1e+05
66.151,5.2478e+05,3.9239e+06,-1e+05
70.518,5.2878e+05,3.9239e+06,-1e+05
75.24,5.3278e+05,3.9239e+06,-1e+05
76.683,5.3678e+05,3.9239e+06,-1e+05
71.465,5.4078e+05,3.9239e+06,-1e+05
59.819,5.4478e+05,3.9239e+06,-1e+05
48.951,5.4878e+05,3.9239e+06,-1e+05
38.839,5.5278e+05,3.9239e+06,-1e+05
25.247,5.5678e+05,3.9239e+06,-1e+05
19.829,5.6078e+05,3.9239e+06,-1e+05
22.163,5.6478e+05,3.9239e+06,-1e+05
25.923,5.6878e+05,3.9239e+06,-1e+05
29.618,5.7278e+05,3.9239e+06,-1e+05
31.971,5.7678e+05,3.9239e+06,-1e+05
33.445,5.8078e+05,3.9239e+06,-1e+05
34.785,5.8478e+05,3.9239e+06,-1e+05
35.606,5.8878e+05,3.9239e+06,-1e+05
36.203,5.9278e+05,3.9239e+06,-1e+05
36.664,5.9678e+05,3.9239e+06,-1e+05
36.97,6.0078e+05,3.9239e+06,-1e+05
37.159,6.0478e+05,3.9239e+06,-1e+05
37.344,6.0878e+05,3.9239e+06,-1e+05
37.371,6.1278e+05,3.9239e+06,-1e+05
37.292,6.1678e+05,3.9239e+06,-1e+05
37.175,6.2078e+05,3.9239e+06,-1e+05
37.044,6.2478e+05,3.9239e+06,-1e+05
36.823,6.2878e+05,3.9239e+06,-1e+05
36.594,6.3278e+05,3.9239e+06,-1e+05
36.37,6.3678e+05,3.9239e+06,-1e+05
36.083,6.4078e+05,3.9239e+06,-1e+05
35.81,6.4478e+05,3.9239e+06,-1e+05
35.492,6.4878e+05,3.9239e+06,-1e+05
35.121,6.5278e+05,3.9239e+06,-1e+05
34.707,6.5678e+05,3.9239e+06,-1e+05
34.319,6.6078e+05,3.9239e+06,-1e+05
33.856,6.6478e+05,3.9239e+06,-1e+05
33.382,6.6878e+05,3.9239e+06,-1e+05
32.774,6.7278e+05,3.9239e+06,-1e+05
32.027,6.7678e+05,3.9239e+06,-1e+05
31.038,6.8078e+05,3.9239e+06,-1e+05
29.786,6.8478e+05,3.9239e+06,-1e+05
28.385,6.8878e+05,3.9239e+06,-1e+05
26.638,6.9278e+05,3.9239e+06,-1e+05
54.934,4.1278e+05,3.9279e+06,-1e+05
54.78,4.1678e+05,3.9279e+06,-1e+05
54.639,4.2078e+05,3.9279e+06,-1e+05
54.53,4.2478e+05,3.9279e+06,-1e+05
54.444,4.2878e+05,3.9279e+06,-1e+05
54.402,4.3278e+05,3.9279e+06,-1e+05
54.382,4.3678e+05,3.9279e+06,-1e+05
54.371,4.4078e+05,3.9279e+06,-1e+05
54.38,4.4478e+05,3.9279e+06,-1e+05
54.41,4.4878e+05,3.9279e+06,-1e+05
54.462,4.5278e+05,3.9279e+06,-1e+05
54.537,4.5678e+05,3.9279e+06,-1e+05
54.621,4.6078e+05,3.9279e+06,-1e+05
54.696,4.6478e+05,3.9279e+06,-1e+05
54.797,4.6878e+05,3.9279e+06,-1e+05
54.947,4.7278e+05,3.9279e+06,-1e+05
55.197,4.7678e+05,3.9279e+06,-1e+05
55.528,4.8078e+05,3.9279e+06,-1e+05
55.877,4.8478e+05,3.9279e+06,-1e+05
56.376,4.8878e+05,3.9279e+06,-1e+05
56.958,4.9278e+05,3.9279e+06,-1e+05
57.609,4.9678e+05,3.9279e+06,-1e+05
58.463,5.0078e+05,3.9279e+06,-1e+05
59.564,5.0478e+05,3.9279e+06,-1e+05
60.928,5.0878e+05,3.9279e+06,-1e+05
62.722,5.1278e+05,3.9279e+06,-1e+05
65.046,5.1678e+05,3.9279e+06,-1e+05
68.515,5.2078e+05,3.9279e+06,-1e+05
73.659,5.2478e+05,3.9279e+06,-1e+05
78.541,5.2878e+05,3.9279e+06,-1e+05
76.351,5.3278e+05,3.9279e+06,-1e+05
63.864,5.3678e+05,3.9279e+06,-1e+05
47.366,5.4078e+05,3.9279e+06,-1e+05
37.558,5.4478e+05,3.9279e+06,-1e+05
25.075,5.4878e+05,3.9279e+06,-1e+05
20.975,5.5278e+05,3.9279e+06,-1e+05
21.588,5.5678e+05,3.9279e+06,-1e+05
25.251,5.6078e+05,3.9279e+06,-1e+05
28.991,5.6478e+05,3.9279e+06,-1e+05
31.611,5.6878e+05,3.9279e+06,-1e+05
33.771,5.7278e+05,3.9279e+06,-1e+05
35.218,5.7678e+05,3.9279e+06,-1e+05
36.15,5.8078e+05,3.9279e+06,-1e+05
36.949,5.8478e+05,3.9279e+06,-1e+05
37.424,5.8878e+05,3.9279e+06,-1e+05
37.771,5.9278e+05,3.9279e+06,-1e+05
37.995,5.9678e+05,3.9279e+06,-1e+05
38.12,6.0078e+05,3.9279e+06,-1e+05
38.148,6.0478e+05,3.9279e+06,-1e+05
38.118,6.0878e+05,3.9279e+06,-1e+05
38.024,6.1278e+05,3.9279e+06,-1e+05
37.92,6.1678e+05,3.9279e+06,-1e+05
37.749,6.2078e+05,3.9279e+06,-1e+05
37.562,6.2478e+05,3.9279e+06,-1e+05
37.346,6.2878e+05,3.9279e+06,-1e+05
37.074,6.3278e+05,3.9279e+06,-1e+05
36.818,6.3678e+05,3.9279e+06,-1e+05
36.493,6.4078e+05,3.9279e+06,-1e+05
36.184,6.4478e+05,3.9279e+06,-1e+05
35.818,6.4878e+05,3.9279e+06,-1e+05
35.423,6.5278e+05,3.9279e+06,-1e+05
34.989,6.5678e+05,3.9279e+06,-1e+05
34.536,6.6078e+05,3.9279e+06,-1e+05
34.06,6.6478e+05,3.9279e+06,-1e+05
33.506,6.6878e+05,3.9279e+06,-1e+05
33.009,6.7278e+05,3.9279e+06,-1e+05
32.342,6.7678e+05,3.9279e+06,-1e+05
31.546,6.8078e+05,3.9279e+06,-1e+05
30.638,6.8478e+05,3.9279e+06,-1e+05
29.379,6.8878e+05,3.9279e+06,-1e+05
27.845,6.9278e+05,3.9279e+06,-1e+05
54.884,4.1278e+05,3.9319e+06,-1e+05
54.75,4.1678e+05,3.9319e+06,-1e+05
54.633,4.2078e+05,3.9319e+06,-1e+05
54.55,4.2478e+05,3.9319e+06,-1e+05
54.495,4.2878e+05,3.9319e+06,-1e+05
54.469,4.3278e+05,3.9319e+06,-1e+05
54.469,4.3678e+05,3.9319e+06,-1e+05
54.494,4.4078e+05,3.9319e+06,-1e+05
54.541,4.4478e+05,3.9319e+06,-1e+05
54.593,4.4878e+05,3.9319e+06,-1e+05
54.671,4.5278e+05,3.9319e+06,-1e+05
54.772,4.5678e+05,3.9319e+06,-1e+05
54.889,4.6078e+05,3.9319e+06,-1e+05
55.023,4.6478e+05,3.9319e+06,-1e+05
55.206,4.6878e+05,3.9319e+06,-1e+05
55.455,4.7278e+05,3.9319e+06,-1e+05
55.81,4.7678e+05,3.9319e+06,-1e+05
56.237,4.8078e+05,3.9319e+06,-1e+05
56.776,4.8478e+05,3.9319e+06,-1e+05
57.452,4.8878e+05,3.9319e+06,-1e+05
58.285,4.9278e+05,3.9319e+06,-1e+05
59.153,4.9678e+05,3.9319e+06,-1e+05
60.432,5.0078e+05,3.9319e+06,-1e+05
62.106,5.0478e+05,3.9319e+06,-1e+05
64.168,5.0878e+05,3.9319e+06,-1e+05
67.506,5.1278e+05,3.9319e+06,-1e+05
71.652,5.1678e+05,3.9319e+06,-1e+05
77.144,5.2078e+05,3.9319e+06,-1e+05
79.524,5.2478e+05,3.9319e+06,-1e+05
72.781,5.2878e+05,3.9319e+06,-1e+05
55.722,5.3278e+05,3.9319e+06,-1e+05
43.64,5.3678e+05,3.9319e+06,-1e+05
23.381,5.4078e+05,3.9319e+06,-1e+05
16.917,5.4478e+05,3.9319e+06,-1e+05
17.852,5.4878e+05,3.9319e+06,-1e+05
23.225,5.5278e+05,3.9319e+06,-1e+05
27.467,5.5678e+05,3.9319e+06,-1e+05
31.066,5.6078e+05,3.9319e+06,-1e+05
33.465,5.6478e+05,3.9319e+06,-1e+05
34.905,5.6878e+05,3.9319e+06,-1e+05
36.171,5.7278e+05,3.9319e+06,-1e+05
37.144,5.7678e+05,3.9319e+06,-1e+05
37.761,5.8078e+05,3.9319e+06,-1e+05
38.228,5.8478e+05,3.9319e+06,-1e+05
38.464,5.8878e+05,3.9319e+06,-1e+05
38.609,5.9278e+05,3.9319e+06,-1e+05
38.704,5.9678e+05,3.9319e+06,-1e+05
38.722,6.0078e+05,3.9319e+06,-1e+05
38.704,6.0478e+05,3.9319e+06,-1e+05
38.639,6.0878e+05,3.9319e+06,-1e+05
38.535,6.1278e+05,3.9319e+06,-1e+05
38.382,6.1678e+05,3.9319e+06,-1e+05
38.214,6.2078e+05,3.9319e+06,-1e+05
38.003,6.2478e+05,3.9319e+06,-1e+05
37.718,6.2878e+05,3.9319e+06,-1e+05
37.434,6.3278e+05,3.9319e+06,-1e+05
37.107,6.3678e+05,3.9319e+06,-1e+05
36.774,6.4078e+05,3.9319e+06,-1e+05
36.392,6.4478e+05,3.9319e+06,-1e+05
36.012,6.4878e+05,3.9319e+06,-1e+05
35.576,6.5278e+05,3.9319e+06,-1e+05
35.093,6.5678e+05,3.9319e+06,-1e+05
34.625,6.6078e+05,3.9319e+06,-1e+05
34.164,6.6478e+05,3.9319e+06,-1e+05
33.651,6.6878e+05,3.9319e+06,-1e+05
33.091,6.7278e+05,3.9319e+06,-1e+05
32.48,6.7678e+05,3.9319e+06,-1e+05
31.786,6.8078e+05,3.9319e+06,-1e+05
30.968,6.8478e+05,3.9319e+06,-1e+05
29.966,6.8878e+05,3.9319e+06,-1e+05
28.721,6.9278e+05,3.9319e+06,-1e+05
54.87,4.1278e+05,3.9359e+06,-1e+05
54.766,4.1678e+05,3.9359e+06,-1e+05
54.682,4.2078e+05,3.9359e+06,-1e+05
54.637,4.2478e+05,3.9359e+06,-1e+05
54.614,4.2878e+05,3.9359e+06,-1e+05
54.618,4.3278e+05,3.9359e+06,-1e+05
54.646,4.3678e+05,3.9359e+06,-1e+05
54.703,4.4078e+05,3.9359e+06,-1e+05
54.78,4.4478e+05,3.9359e+06,-1e+05
54.851,4.4878e+05,3.9359e+06,-1e+05
54.942,4.5278e+05,3.9359e+06,-1e+05
55.048,4.5678e+05,3.9359e+06,-1e+05
55.233,4.6078e+05,3.9359e+06,-1e+05
55.461,4.6478e+05,3.9359e+06,-1e+05
55.729,4.6878e+05,3.9359e+06,-1e+05
56.106,4.7278e+05,3.9359e+06,-1e+05
56.606,4.7678e+05,3.9359e+06,-1e+05
57.226,4.8078e+05,3.9359e+06,-1e+05
57.892,4.8478e+05,3.9359e+06,-1e+05
58.855,4.8878e+05,3.9359e+06,-1e+05
59.912,4.9278e+05,3.9359e+06,-1e+05
61.295,4.9678e+05,3.9359e+06,-1e+05
63.194,5.0078e+05,3.9359e+06,-1e+05
65.715,5.0478e+05,3.9359e+06,-1e+05
69.399,5.0878e+05,3.9359e+06,-1e+05
74.933,5.1278e+05,3.9359e+06,-1e+05
80.874,5.1678e+05,3.9359e+06,-1e+05
81.281,5.2078e+05,3.9359e+06,-1e+05
69.359,5.2478e+05,3.9359e+06,-1e+05
51.183,5.2878e+05,3.9359e+06,-1e+05
35.213,5.3278e+05,3.9359e+06,-1e+05
19.494,5.3678e+05,3.9359e+06,-1e+05
15.589,5.4078e+05,3.9359e+06,-1e+05
18.989,5.4478e+05,3.9359e+06,-1e+05
25.366,5.4878e+05,3.9359e+06,-1e+05
29.37,5.5278e+05,3.9359e+06,-1e+05
32.435,5.5678e+05,3.9359e+06,-1e+05
34.571,5.6078e+05,3.9359e+06,-1e+05
35.934,5.6478e+05,3.9359e+06,-1e+05
36.865,5.6878e+05,3.9359e+06,-1e+05
37.671,5.7278e+05,3.9359e+06,-1e+05
38.231,5.7678e+05,3.9359e+06,-1e+05
38.65,5.8078e+05,3.9359e+06,-1e+05
38.918,5.8478e+05,3.9359e+06,-1e+05
39.082,5.8878e+05,3.9359e+06,-1e+05
39.146,5.9278e+05,3.9359e+06,-1e+05
39.184,5.9678e+05,3.9359e+06,-1e+05
39.159,6.0078e+05,3.9359e+06,-1e+05
39.118,6.0478e+05,3.9359e+06,-1e+05
39.032,6.0878e+05,3.9359e+06,-1e+05
38.882,6.1278e+05,3.9359e+06,-1e+05
38.719,6.1678e+05,3.9359e+06,-1e+05
38.503,6.2078e+05,3.9359e+06,-1e+05
38.26,6.2478e+05,3.9359e+06,-1e+05
37.987,6.2878e+05,3.9359e+06,-1e+05
37.666,6.3278e+05,3.9359e+06,-1e+05
37.312,6.3678e+05,3.9359e+06,-1e+05
36.948,6.4078e+05,3.9359e+06,-1e+05
36.563,6.4478e+05,3.9359e+06,-1e+05
36.14,6.4878e+05,3.9359e+06,-1e+05
35.675,6.5278e+05,3.9359e+06,-1e+05
35.214,6.5678e+05,3.9359e+06,-1e+05
34.741,6.6078e+05,3.9359e+06,-1e+05
34.236,6.6478e+05,3.9359e+06,-1e+05
33.669,6.6878e+05,3.9359e+06,-1e+05
33.122,6.7278e+05,3.9359e+06,-1e+05
32.502,6.7678e+05,3.9359e+06,-1e+05
31.776,6.8078e+05,3.9359e+06,-1e+05
31.034,6.8478e+05,3.9359e+06,-1e+05
30.21,6.8878e+05,3.9359e+06,-1e+05
29.151,6.9278e+05,3.9359e+06,-1e+05
54.919,4.1278e+05,3.9399e+06,-1e+05
54.845,4.1678e+05,3.9399e+06,-1e+05
54.802,4.2078e+05,3.9399e+06,-1e+05
54.779,4.2478e+05,3.9399e+06,-1e+05
54.785,4.2878e+05,3.9399e+06,-1e+05
54.832,4.3278e+05,3.9399e+06,-1e+05
54.914,4.3678e+05,3.9399e+06,-1e+05
55.045,4.4078e+05,3.9399e+06,-1e+05
55.159,4.4478e+05,3.9399e+06,-1e+05
55.295,4.4878e+05,3.9399e+06,-1e+05
55.401,4.5278e+05,3.9399e+06,-1e+05
55.555,4.5678e+05,3.9399e+06,-1e+05
55.739,4.6078e+05,3.9399e+06,-1e+05
56.048,4.6478e+05,3.9399e+06,-1e+05
56.448,4.6878e+05,3.9399e+06,-1e+05
56.959,4.7278e+05,3.9399e+06,-1e+05
57.652,4.7678e+05,3.9399e+06,-1e+05
58.408,4.8078e+05,3.9399e+06,-1e+05
59.377,4.8478e+05,3.9399e+06,-1e+05
60.757,4.8878e+05,3.9399e+06,-1e+05
62.432,4.9278e+05,3.9399e+06,-1e+05
64.388,4.9678e+05,3.9399e+06,-1e+05
67.566,5.0078e+05,3.9399e+06,-1e+05
71.814,5.0478e+05,3.9399e+06,-1e+05
77.46,5.0878e+05,3.9399e+06,-1e+05
83.425,5.1278e+05,3.9399e+06,-1e+05
79.427,5.1678e+05,3.9399e+06,-1e+05
67.022,5.2078e+05,3.9399e+06,-1e+05
44.671,5.2478e+05,3.9399e+06,-1e+05
29.234,5.2878e+05,3.9399e+06,-1e+05
17.198,5.3278e+05,3.9399e+06,-1e+05
15.972,5.3678e+05,3.9399e+06,-1e+05
21.63,5.4078e+05,3.9399e+06,-1e+05
26.666,5.4478e+05,3.9399e+06,-1e+05
30.839,5.4878e+05,3.9399e+06,-1e+05
33.454,5.5278e+05,3.9399e+06,-1e+05
35.279,5.5678e+05,3.9399e+06,-1e+05
36.616,5.6078e+05,3.9399e+06,-1e+05
37.479,5.6478e+05,3.9399e+06,-1e+05
38.081,5.6878e+05,3.9399e+06,-1e+05
38.588,5.7278e+05,3.9399e+06,-1e+05
38.975,5.7678e+05,3.9399e+06,-1e+05
39.24,5.8078e+05,3.9399e+06,-1e+05
39.411,5.8478e+05,3.9399e+06,-1e+05
39.499,5.8878e+05,3.9399e+06,-1e+05
39.535,5.9278e+05,3.9399e+06,-1e+05
39.526,5.9678e+05,3.9399e+06,-1e+05
39.493,6.0078e+05,3.9399e+06,-1e+05
39.411,6.0478e+05,3.9399e+06,-1e+05
39.301,6.0878e+05,3.9399e+06,-1e+05
39.142,6.1278e+05,3.9399e+06,-1e+05
38.945,6.1678e+05,3.9399e+06,-1e+05
38.717,6.2078e+05,3.9399e+06,-1e+05
38.454,6.2478e+05,3.9399e+06,-1e+05
38.151,6.2878e+05,3.9399e+06,-1e+05
37.789,6.3278e+05,3.9399e+06,-1e+05
37.43,6.3678e+05,3.9399e+06,-1e+05
37.044,6.4078e+05,3.9399e+06,-1e+05
36.628,6.4478e+05,3.9399e+06,-1e+05
36.183,6.4878e+05,3.9399e+06,-1e+05
35.691,6.5278e+05,3.9399e+06,-1e+05
35.198,6.5678e+05,3.9399e+06,-1e+05
34.712,6.6078e+05,3.9399e+06,-1e+05
34.203,6.6478e+05,3.9399e+06,-1e+05
33.655,6.6878e+05,3.9399e+06,-1e+05
33.051,6.7278e+05,3.9399e+06,-1e+05
32.445,6.7678e+05,3.9399e+06,-1e+05
31.763,6.8078e+05,3.9399e+06,-1e+05
31.029,6.8478e+05,3.9399e+06,-1e+05
30.275,6.8878e+05,3.9399e+06,-1e+05
29.298,6.9278e+05,3.9399e+06,-1e+05
54.996,4.1278e+05,3.9439e+06,-1e+05
54.963,4.1678e+05,3.9439e+06,-1e+05
54.949,4.2078e+05,3.9439e+06,-1e+05
54.954,4.2478e+05,3.9439e+06,-1e+05
55.023,4.2878e+05,3.9439e+06,-1e+05
55.1,4.3278e+05,3.9439e+06,-1e+05
55.253,4.3678e+05,3.9439e+06,-1e+05
55.447,4.4078e+05,3.9439e+06,-1e+05
55.672,4.4478e+05,3.9439e+06,-1e+05
55.883,4.4878e+05,3.9439e+06,-1e+05
56.109,4.5278e+05,3.9439e+06,-1e+05
56.343,4.5678e+05,3.9439e+06,-1e+05
56.667,4.6078e+05,3.9439e+06,-1e+05
57.053,4.6478e+05,3.9439e+06,-1e+05
57.538,4.6878e+05,3.9439e+06,-1e+05
58.206,4.7278e+05,3.9439e+06,-1e+05
59.005,4.7678e+05,3.9439e+06,-1e+05
60.067,4.8078e+05,3.9439e+06,-1e+05
61.367,4.8478e+05,3.9439e+06,-1e+05
63.269,4.8878e+05,3.9439e+06,-1e+05
65.941,4.9278e+05,3.9439e+06,-1e+05
69.3,4.9678e+05,3.9439e+06,-1e+05
74.306,5.0078e+05,3.9439e+06,-1e+05
79.36,5.0478e+05,3.9439e+06,-1e+05
81.896,5.0878e+05,3.9439e+06,-1e+05
76.293,5.1278e+05,3.9439e+06,-1e+05
57.236,5.1678e+05,3.9439e+06,-1e+05
45.1,5.2078e+05,3.9439e+06,-1e+05
21.371,5.2478e+05,3.9439e+06,-1e+05
14.15,5.2878e+05,3.9439e+06,-1e+05
15.954,5.3278e+05,3.9439e+06,-1e+05
22.6,5.3678e+05,3.9439e+06,-1e+05
27.528,5.4078e+05,3.9439e+06,-1e+05
31.346,5.4478e+05,3.9439e+06,-1e+05
33.911,5.4878e+05,3.9439e+06,-1e+05
35.596,5.5278e+05,3.9439e+06,-1e+05
36.796,5.5678e+05,3.9439e+06,-1e+05
37.703,5.6078e+05,3.9439e+06,-1e+05
38.313,5.6478e+05,3.9439e+06,-1e+05
38.757,5.6878e+05,3.9439e+06,-1e+05
39.125,5.7278e+05,3.9439e+06,-1e+05
39.41,5.7678e+05,3.9439e+06,-1e+05
39.596,5.8078e+05,3.9439e+06,-1e+05
39.716,5.8478e+05,3.9439e+06,-1e+05
39.773,5.8878e+05,3.9439e+06,-1e+05
39.795,5.9278e+05,3.9439e+06,-1e+05
39.759,5.9678e+05,3.9439e+06,-1e+05
39.697,6.0078e+05,3.9439e+06,-1e+05
39.608,6.0478e+05,3.9439e+06,-1e+05
39.47,6.0878e+05,3.9439e+06,-1e+05
39.293,6.1278e+05,3.9439e+06,-1e+05
39.09,6.1678e+05,3.9439e+06,-1e+05
38.828,6.2078e+05,3.9439e+06,-1e+05
38.544,6.2478e+05,3.9439e+06,-1e+05
38.229,6.2878e+05,3.9439e+06,-1e+05
37.841,6.3278e+05,3.9439e+06,-1e+05
37.452,6.3678e+05,3.9439e+06,-1e+05
37.06,6.4078e+05,3.9439e+06,-1e+05
36.619,6.4478e+05,3.9439e+06,-1e+05
36.147,6.4878e+05,3.9439e+06,-1e+05
35.651,6.5278e+05,3.9439e+06,-1e+05
35.109,6.5678e+05,3.9439e+06,-1e+05
34.641,6.6078e+05,3.9439e+06,-1e+05
34.106,6.6478e+05,3.9439e+06,-1e+05
33.512,6.6878e+05,3.9439e+06,-1e+05
32.915,6.7278e+05,3.9439e+06,-1e+05
32.33,6.7678e+05,3.9439e+06,-1e+05
31.659,6.8078e+05,3.9439e+06,-1e+05
30.966,6.8478e+05,3.9439e+06,-1e+05
30.251,6.8878e+05,3.9439e+06,-1e+05
29.364,6.9278e+05,3.9439e+06,-1e+05
55.084,4.1278e+05,3.9479e+06,-1e+05
55.078,4.1678e+05,3.9479e+06,-1e+05
55.103,4.2078e+05,3.9479e+06,-1e+05
55.147,4.2478e+05,3.9479e+06,-1e+05
55.225,4.2878e+05,3.9479e+06,-1e+05
55.39,4.3278e+05,3.9479e+06,-1e+05
55.587,4.3678e+05,3.9479e+06,-1e+05
55.838,4.4078e+05,3.9479e+06,-1e+05
56.132,4.4478e+05,3.9479e+06,-1e+05
56.424,4.4878e+05,3.9479e+06,-1e+05
56.777,4.5278e+05,3.9479e+06,-1e+05
57.187,4.5678e+05,3.9479e+06,-1e+05
57.684,4.6078e+05,3.9479e+06,-1e+05
58.289,4.6478e+05,3.9479e+06,-1e+05
58.977,4.6878e+05,3.9479e+06,-1e+05
59.865,4.7278e+05,3.9479e+06,-1e+05
60.91,4.7678e+05,3.9479e+06,-1e+05
62.456,4.8078e+05,3.9479e+06,-1e+05
64.392,4.8478e+05,3.9479e+06,-1e+05
67.445,4.8878e+05,3.9479e+06,-1e+05
71.157,4.9278e+05,3.9479e+06,-1e+05
76.272,4.9678e+05,3.9479e+06,-1e+05
82.044,5.0078e+05,3.9479e+06,-1e+05
81.778,5.0478e+05,3.9479e+06,-1e+05
71.296,5.0878e+05,3.9479e+06,-1e+05
53.465,5.1278e+05,3.9479e+06,-1e+05
35.776,5.1678e+05,3.9479e+06,-1e+05
19.345,5.2078e+05,3.9479e+06,-1e+05
12.609,5.2478e+05,3.9479e+06,-1e+05
17.851,5.2878e+05,3.9479e+06,-1e+05
23.548,5.3278e+05,3.9479e+06,-1e+05
28.438,5.3678e+05,3.9479e+06,-1e+05
31.758,5.4078e+05,3.9479e+06,-1e+05
33.849,5.4478e+05,3.9479e+06,-1e+05
35.528,5.4878e+05,3.9479e+06,-1e+05
36.807,5.5278e+05,3.9479e+06,-1e+05
37.645,5.5678e+05,3.9479e+06,-1e+05
38.309,5.6078e+05,3.9479e+06,-1e+05
38.789,5.6478e+05,3.9479e+06,-1e+05
39.15,5.6878e+05,3.9479e+06,-1e+05
39.456,5.7278e+05,3.9479e+06,-1e+05
39.692,5.7678e+05,3.9479e+06,-1e+05
39.835,5.8078e+05,3.9479e+06,-1e+05
39.921,5.8478e+05,3.9479e+06,-1e+05
39.953,5.8878e+05,3.9479e+06,-1e+05
39.945,5.9278e+05,3.9479e+06,-1e+05
39.899,5.9678e+05,3.9479e+06,-1e+05
39.819,6.0078e+05,3.9479e+06,-1e+05
39.711,6.0478e+05,3.9479e+06,-1e+05
39.558,6.0878e+05,3.9479e+06,-1e+05
39.366,6.1278e+05,3.9479e+06,-1e+05
39.144,6.1678e+05,3.9479e+06,-1e+05
38.882,6.2078e+05,3.9479e+06,-1e+05
38.577,6.2478e+05,3.9479e+06,-1e+05
38.225,6.2878e+05,3.9479e+06,-1e+05
37.814,6.3278e+05,3.9479e+06,-1e+05
37.412,6.3678e+05,3.9479e+06,-1e+05
37.008,6.4078e+05,3.9479e+06,-1e+05
36.556,6.4478e+05,3.9479e+06,-1e+05
36.079,6.4878e+05,3.9479e+06,-1e+05
35.57,6.5278e+05,3.9479e+06,-1e+05
35.03,6.5678e+05,3.9479e+06,-1e+05
34.527,6.6078e+05,3.9479e+06,-1e+05
33.989,6.6478e+05,3.9479e+06,-1e+05
33.413,6.6878e+05,3.9479e+06,-1e+05
32.811,6.7278e+05,3.9479e+06,-1e+05
32.224,6.7678e+05,3.9479e+06,-1e+05
31.571,6.8078e+05,3.9479e+06,-1e+05
30.905,6.8478e+05,3.9479e+06,-1e+05
30.17,6.8878e+05,3.9479e+06,-1e+05
29.376,6.9278e+05,3.9479e+06,-1e+05
55.194,4.1278e+05,3.9519e+06,-1e+05
55.227,4.1678e+05,3.9519e+06,-1e+05
55.291,4.2078e+05,3.9519e+06,-1e+05
55.388,4.2478e+05,3.9519e+06,-1e+05
55.552,4.2878e+05,3.9519e+06,-1e+05
55.725,4.3278e+05,3.9519e+06,-1e+05
55.974,4.3678e+05,3.9519e+06,-1e+05
56.284,4.4078e+05,3.9519e+06,-1e+05
56.601,4.4478e+05,3.9519e+06,-1e+05
56.968,4.4878e+05,3.9519e+06,-1e+05
57.423,4.5278e+05,3.9519e+06,-1e+05
57.992,4.5678e+05,3.9519e+06,-1e+05
58.746,4.6078e+05,3.9519e+06,-1e+05
59.627,4.6478e+05,3.9519e+06,-1e+05
60.589,4.6878e+05,3.9519e+06,-1e+05
61.799,4.7278e+05,3.9519e+06,-1e+05
63.567,4.7678e+05,3.9519e+06,-1e+05
65.641,4.8078e+05,3.9519e+06,-1e+05
68.604,4.8478e+05,3.9519e+06,-1e+05
73.017,4.8878e+05,3.9519e+06,-1e+05
77.375,4.9278e+05,3.9519e+06,-1e+05
80.356,4.9678e+05,3.9519e+06,-1e+05
76.797,5.0078e+05,3.9519e+06,-1e+05
64.288,5.0478e+05,3.9519e+06,-1e+05
47.842,5.0878e+05,3.9519e+06,-1e+05
31.415,5.1278e+05,3.9519e+06,-1e+05
17.532,5.1678e+05,3.9519e+06,-1e+05
14.587,5.2078e+05,3.9519e+06,-1e+05
18.982,5.2478e+05,3.9519e+06,-1e+05
24.894,5.2878e+05,3.9519e+06,-1e+05
28.8,5.3278e+05,3.9519e+06,-1e+05
31.785,5.3678e+05,3.9519e+06,-1e+05
33.849,5.4078e+05,3.9519e+06,-1e+05
35.396,5.4478e+05,3.9519e+06,-1e+05
36.689,5.4878e+05,3.9519e+06,-1e+05
37.519,5.5278e+05,3.9519e+06,-1e+05
38.166,5.5678e+05,3.9519e+06,-1e+05
38.704,5.6078e+05,3.9519e+06,-1e+05
39.111,5.6478e+05,3.9519e+06,-1e+05
39.414,5.6878e+05,3.9519e+06,-1e+05
39.664,5.7278e+05,3.9519e+06,-1e+05
39.842,5.7678e+05,3.9519e+06,-1e+05
39.956,5.8078e+05,3.9519e+06,-1e+05
