"None","Points:0","Points:1","Points:2"
48.269,5.3678e+05,3.8759e+06,-40000
48.083,5.4078e+05,3.8759e+06,-40000
47.926,5.4478e+05,3.8759e+06,-40000
47.767,5.4878e+05,3.8759e+06,-40000
47.614,5.5278e+05,3.8759e+06,-40000
47.436,5.5678e+05,3.8759e+06,-40000
47.255,5.6078e+05,3.8759e+06,-40000
47.068,5.6478e+05,3.8759e+06,-40000
46.862,5.6878e+05,3.8759e+06,-40000
46.659,5.7278e+05,3.8759e+06,-40000
46.427,5.7678e+05,3.8759e+06,-40000
46.156,5.8078e+05,3.8759e+06,-40000
45.906,5.8478e+05,3.8759e+06,-40000
45.597,5.8878e+05,3.8759e+06,-40000
45.262,5.9278e+05,3.8759e+06,-40000
44.878,5.9678e+05,3.8759e+06,-40000
44.522,6.0078e+05,3.8759e+06,-40000
44.07,6.0478e+05,3.8759e+06,-40000
43.622,6.0878e+05,3.8759e+06,-40000
43.072,6.1278e+05,3.8759e+06,-40000
42.485,6.1678e+05,3.8759e+06,-40000
41.903,6.2078e+05,3.8759e+06,-40000
41.266,6.2478e+05,3.8759e+06,-40000
40.563,6.2878e+05,3.8759e+06,-40000
39.935,6.3278e+05,3.8759e+06,-40000
39.337,6.3678e+05,3.8759e+06,-40000
38.727,6.4078e+05,3.8759e+06,-40000
38.433,6.4478e+05,3.8759e+06,-40000
38.212,6.4878e+05,3.8759e+06,-40000
37.957,6.5278e+05,3.8759e+06,-40000
38.05,6.5678e+05,3.8759e+06,-40000
38.437,6.6078e+05,3.8759e+06,-40000
38.709,6.6478e+05,3.8759e+06,-40000
39.319,6.6878e+05,3.8759e+06,-40000
39.906,6.7278e+05,3.8759e+06,-40000
40.568,6.7678e+05,3.8759e+06,-40000
41.232,6.8078e+05,3.8759e+06,-40000
41.909,6.8478e+05,3.8759e+06,-40000
42.459,6.8878e+05,3.8759e+06,-40000
43.176,6.9278e+05,3.8759e+06,-40000
47.765,4.1278e+05,3.8799e+06,-40000
47.528,4.1678e+05,3.8799e+06,-40000
47.167,4.2078e+05,3.8799e+06,-40000
46.863,4.2478e+05,3.8799e+06,-40000
46.687,4.2878e+05,3.8799e+06,-40000
46.664,4.3278e+05,3.8799e+06,-40000
46.656,4.3678e+05,3.8799e+06,-40000
46.713,4.4078e+05,3.8799e+06,-40000
46.791,4.4478e+05,3.8799e+06,-40000
46.883,4.4878e+05,3.8799e+06,-40000
46.998,4.5278e+05,3.8799e+06,-40000
47.125,4.5678e+05,3.8799e+06,-40000
47.273,4.6078e+05,3.8799e+06,-40000
47.416,4.6478e+05,3.8799e+06,-40000
47.553,4.6878e+05,3.8799e+06,-40000
47.705,4.7278e+05,3.8799e+06,-40000
47.866,4.7678e+05,3.8799e+06,-40000
48.016,4.8078e+05,3.8799e+06,-40000
48.198,4.8478e+05,3.8799e+06,-40000
48.465,4.8878e+05,3.8799e+06,-40000
48.847,4.9278e+05,3.8799e+06,-40000
49.192,4.9678e+05,3.8799e+06,-40000
49.508,5.0078e+05,3.8799e+06,-40000
49.656,5.0478e+05,3.8799e+06,-40000
49.673,5.0878e+05,3.8799e+06,-40000
49.574,5.1278e+05,3.8799e+06,-40000
49.318,5.1678e+05,3.8799e+06,-40000
48.999,5.2078e+05,3.8799e+06,-40000
48.697,5.2478e+05,3.8799e+06,-40000
48.348,5.2878e+05,3.8799e+06,-40000
48.128,5.3278e+05,3.8799e+06,-40000
47.919,5.3678e+05,3.8799e+06,-40000
47.749,5.4078e+05,3.8799e+06,-40000
47.547,5.4478e+05,3.8799e+06,-40000
47.366,5.4878e+05,3.8799e+06,-40000
47.177,5.5278e+05,3.8799e+06,-40000
46.971,5.5678e+05,3.8799e+06,-40000
46.707,5.6078e+05,3.8799e+06,-40000
46.458,5.6478e+05,3.8799e+06,-40000
46.216,5.6878e+05,3.8799e+06,-40000
45.92,5.7278e+05,3.8799e+06,-40000
45.624,5.7678e+05,3.8799e+06,-40000
45.26,5.8078e+05,3.8799e+06,-40000
44.86,5.8478e+05,3.8799e+06,-40000
44.381,5.8878e+05,3.8799e+06,-40000
43.943,5.9278e+05,3.8799e+06,-40000
43.402,5.9678e+05,3.8799e+06,-40000
42.686,6.0078e+05,3.8799e+06,-40000
42.049,6.0478e+05,3.8799e+06,-40000
41.237,6.0878e+05,3.8799e+06,-40000
40.332,6.1278e+05,3.8799e+06,-40000
39.317,6.1678e+05,3.8799e+06,-40000
38.243,6.2078e+05,3.8799e+06,-40000
37.165,6.2478e+05,3.8799e+06,-40000
35.983,6.2878e+05,3.8799e+06,-40000
34.473,6.3278e+05,3.8799e+06,-40000
33.518,6.3678e+05,3.8799e+06,-40000
33.23,6.4078e+05,3.8799e+06,-40000
32.993,6.4478e+05,3.8799e+06,-40000
32.858,6.4878e+05,3.8799e+06,-40000
32.727,6.5278e+05,3.8799e+06,-40000
32.776,6.5678e+05,3.8799e+06,-40000
33.357,6.6078e+05,3.8799e+06,-40000
33.779,6.6478e+05,3.8799e+06,-40000
34.124,6.6878e+05,3.8799e+06,-40000
34.554,6.7278e+05,3.8799e+06,-40000
35.587,6.7678e+05,3.8799e+06,-40000
36.663,6.8078e+05,3.8799e+06,-40000
38.027,6.8478e+05,3.8799e+06,-40000
39.107,6.8878e+05,3.8799e+06,-40000
40.259,6.9278e+05,3.8799e+06,-40000
46.714,4.1278e+05,3.8839e+06,-40000
46.581,4.1678e+05,3.8839e+06,-40000
46.531,4.2078e+05,3.8839e+06,-40000
46.486,4.2478e+05,3.8839e+06,-40000
46.456,4.2878e+05,3.8839e+06,-40000
46.455,4.3278e+05,3.8839e+06,-40000
46.49,4.3678e+05,3.8839e+06,-40000
46.557,4.4078e+05,3.8839e+06,-40000
46.648,4.4478e+05,3.8839e+06,-40000
46.76,4.4878e+05,3.8839e+06,-40000
46.886,4.5278e+05,3.8839e+06,-40000
47.036,4.5678e+05,3.8839e+06,-40000
47.184,4.6078e+05,3.8839e+06,-40000
47.333,4.6478e+05,3.8839e+06,-40000
47.48,4.6878e+05,3.8839e+06,-40000
47.639,4.7278e+05,3.8839e+06,-40000
47.821,4.7678e+05,3.8839e+06,-40000
48.001,4.8078e+05,3.8839e+06,-40000
48.205,4.8478e+05,3.8839e+06,-40000
48.576,4.8878e+05,3.8839e+06,-40000
49.004,4.9278e+05,3.8839e+06,-40000
49.333,4.9678e+05,3.8839e+06,-40000
49.583,5.0078e+05,3.8839e+06,-40000
49.648,5.0478e+05,3.8839e+06,-40000
49.519,5.0878e+05,3.8839e+06,-40000
49.218,5.1278e+05,3.8839e+06,-40000
48.908,5.1678e+05,3.8839e+06,-40000
48.547,5.2078e+05,3.8839e+06,-40000
48.184,5.2478e+05,3.8839e+06,-40000
47.946,5.2878e+05,3.8839e+06,-40000
47.734,5.3278e+05,3.8839e+06,-40000
47.533,5.3678e+05,3.8839e+06,-40000
47.329,5.4078e+05,3.8839e+06,-40000
47.11,5.4478e+05,3.8839e+06,-40000
46.892,5.4878e+05,3.8839e+06,-40000
46.632,5.5278e+05,3.8839e+06,-40000
46.361,5.5678e+05,3.8839e+06,-40000
46.06,5.6078e+05,3.8839e+06,-40000
45.741,5.6478e+05,3.8839e+06,-40000
45.372,5.6878e+05,3.8839e+06,-40000
45,5.7278e+05,3.8839e+06,-40000
44.526,5.7678e+05,3.8839e+06,-40000
44.015,5.8078e+05,3.8839e+06,-40000
43.449,5.8478e+05,3.8839e+06,-40000
42.779,5.8878e+05,3.8839e+06,-40000
41.971,5.9278e+05,3.8839e+06,-40000
40.978,5.9678e+05,3.8839e+06,-40000
39.984,6.0078e+05,3.8839e+06,-40000
38.745,6.0478e+05,3.8839e+06,-40000
37.376,6.0878e+05,3.8839e+06,-40000
35.91,6.1278e+05,3.8839e+06,-40000
34.553,6.1678e+05,3.8839e+06,-40000
33.39,6.2078e+05,3.8839e+06,-40000
32.294,6.2478e+05,3.8839e+06,-40000
32.247,6.2878e+05,3.8839e+06,-40000
32.747,6.3278e+05,3.8839e+06,-40000
33.019,6.3678e+05,3.8839e+06,-40000
32.489,6.4078e+05,3.8839e+06,-40000
32.919,6.4478e+05,3.8839e+06,-40000
33.064,6.4878e+05,3.8839e+06,-40000
32.681,6.5278e+05,3.8839e+06,-40000
33.102,6.5678e+05,3.8839e+06,-40000
34.034,6.6078e+05,3.8839e+06,-40000
34.183,6.6478e+05,3.8839e+06,-40000
34.163,6.6878e+05,3.8839e+06,-40000
34.156,6.7278e+05,3.8839e+06,-40000
33.373,6.7678e+05,3.8839e+06,-40000
32.817,6.8078e+05,3.8839e+06,-40000
33.167,6.8478e+05,3.8839e+06,-40000
34.316,6.8878e+05,3.8839e+06,-40000
35.914,6.9278e+05,3.8839e+06,-40000
46.803,4.1278e+05,3.8879e+06,-40000
46.587,4.1678e+05,3.8879e+06,-40000
46.473,4.2078e+05,3.8879e+06,-40000
46.421,4.2478e+05,3.8879e+06,-40000
46.383,4.2878e+05,3.8879e+06,-40000
46.378,4.3278e+05,3.8879e+06,-40000
46.405,4.3678e+05,3.8879e+06,-40000
46.473,4.4078e+05,3.8879e+06,-40000
46.564,4.4478e+05,3.8879e+06,-40000
46.675,4.4878e+05,3.8879e+06,-40000
46.807,4.5278e+05,3.8879e+06,-40000
46.958,4.5678e+05,3.8879e+06,-40000
47.113,4.6078e+05,3.8879e+06,-40000
47.278,4.6478e+05,3.8879e+06,-40000
47.433,4.6878e+05,3.8879e+06,-40000
47.611,4.7278e+05,3.8879e+06,-40000
47.802,4.7678e+05,3.8879e+06,-40000
48.029,4.8078e+05,3.8879e+06,-40000
48.334,4.8478e+05,3.8879e+06,-40000
48.769,4.8878e+05,3.8879e+06,-40000
49.158,4.9278e+05,3.8879e+06,-40000
49.471,4.9678e+05,3.8879e+06,-40000
49.552,5.0078e+05,3.8879e+06,-40000
49.375,5.0478e+05,3.8879e+06,-40000
49.053,5.0878e+05,3.8879e+06,-40000
48.734,5.1278e+05,3.8879e+06,-40000
48.34,5.1678e+05,3.8879e+06,-40000
47.995,5.2078e+05,3.8879e+06,-40000
47.745,5.2478e+05,3.8879e+06,-40000
47.523,5.2878e+05,3.8879e+06,-40000
47.309,5.3278e+05,3.8879e+06,-40000
47.064,5.3678e+05,3.8879e+06,-40000
46.793,5.4078e+05,3.8879e+06,-40000
46.55,5.4478e+05,3.8879e+06,-40000
46.259,5.4878e+05,3.8879e+06,-40000
45.947,5.5278e+05,3.8879e+06,-40000
45.602,5.5678e+05,3.8879e+06,-40000
45.145,5.6078e+05,3.8879e+06,-40000
44.702,5.6478e+05,3.8879e+06,-40000
44.226,5.6878e+05,3.8879e+06,-40000
43.645,5.7278e+05,3.8879e+06,-40000
42.966,5.7678e+05,3.8879e+06,-40000
42.181,5.8078e+05,3.8879e+06,-40000
41.204,5.8478e+05,3.8879e+06,-40000
40.17,5.8878e+05,3.8879e+06,-40000
38.816,5.9278e+05,3.8879e+06,-40000
36.918,5.9678e+05,3.8879e+06,-40000
35.111,6.0078e+05,3.8879e+06,-40000
33.624,6.0478e+05,3.8879e+06,-40000
32.428,6.0878e+05,3.8879e+06,-40000
32.639,6.1278e+05,3.8879e+06,-40000
32.902,6.1678e+05,3.8879e+06,-40000
34.29,6.2078e+05,3.8879e+06,-40000
36.499,6.2478e+05,3.8879e+06,-40000
39.663,6.2878e+05,3.8879e+06,-40000
44.198,6.3278e+05,3.8879e+06,-40000
45.804,6.3678e+05,3.8879e+06,-40000
45.8,6.4078e+05,3.8879e+06,-40000
46.782,6.4478e+05,3.8879e+06,-40000
48.059,6.4878e+05,3.8879e+06,-40000
48.799,6.5278e+05,3.8879e+06,-40000
48.093,6.5678e+05,3.8879e+06,-40000
46.823,6.6078e+05,3.8879e+06,-40000
46.783,6.6478e+05,3.8879e+06,-40000
46.042,6.6878e+05,3.8879e+06,-40000
45.82,6.7278e+05,3.8879e+06,-40000
41.438,6.7678e+05,3.8879e+06,-40000
37.418,6.8078e+05,3.8879e+06,-40000
33.674,6.8478e+05,3.8879e+06,-40000
34.36,6.8878e+05,3.8879e+06,-40000
35.441,6.9278e+05,3.8879e+06,-40000
47.051,4.1278e+05,3.8919e+06,-40000
46.608,4.1678e+05,3.8919e+06,-40000
46.459,4.2078e+05,3.8919e+06,-40000
46.38,4.2478e+05,3.8919e+06,-40000
46.339,4.2878e+05,3.8919e+06,-40000
46.33,4.3278e+05,3.8919e+06,-40000
46.362,4.3678e+05,3.8919e+06,-40000
46.424,4.4078e+05,3.8919e+06,-40000
46.515,4.4478e+05,3.8919e+06,-40000
46.625,4.4878e+05,3.8919e+06,-40000
46.762,4.5278e+05,3.8919e+06,-40000
46.912,4.5678e+05,3.8919e+06,-40000
47.084,4.6078e+05,3.8919e+06,-40000
47.26,4.6478e+05,3.8919e+06,-40000
47.431,4.6878e+05,3.8919e+06,-40000
47.624,4.7278e+05,3.8919e+06,-40000
47.847,4.7678e+05,3.8919e+06,-40000
48.075,4.8078e+05,3.8919e+06,-40000
48.395,4.8478e+05,3.8919e+06,-40000
48.85,4.8878e+05,3.8919e+06,-40000
49.178,4.9278e+05,3.8919e+06,-40000
49.316,4.9678e+05,3.8919e+06,-40000
49.133,5.0078e+05,3.8919e+06,-40000
48.855,5.0478e+05,3.8919e+06,-40000
48.482,5.0878e+05,3.8919e+06,-40000
48.086,5.1278e+05,3.8919e+06,-40000
47.772,5.1678e+05,3.8919e+06,-40000
47.515,5.2078e+05,3.8919e+06,-40000
47.267,5.2478e+05,3.8919e+06,-40000
47.02,5.2878e+05,3.8919e+06,-40000
46.767,5.3278e+05,3.8919e+06,-40000
46.484,5.3678e+05,3.8919e+06,-40000
46.161,5.4078e+05,3.8919e+06,-40000
45.814,5.4478e+05,3.8919e+06,-40000
45.436,5.4878e+05,3.8919e+06,-40000
45.014,5.5278e+05,3.8919e+06,-40000
44.514,5.5678e+05,3.8919e+06,-40000
43.905,5.6078e+05,3.8919e+06,-40000
43.29,5.6478e+05,3.8919e+06,-40000
42.517,5.6878e+05,3.8919e+06,-40000
41.636,5.7278e+05,3.8919e+06,-40000
40.483,5.7678e+05,3.8919e+06,-40000
39.235,5.8078e+05,3.8919e+06,-40000
37.643,5.8478e+05,3.8919e+06,-40000
36.099,5.8878e+05,3.8919e+06,-40000
34.251,5.9278e+05,3.8919e+06,-40000
32.514,5.9678e+05,3.8919e+06,-40000
31.509,6.0078e+05,3.8919e+06,-40000
32.241,6.0478e+05,3.8919e+06,-40000
35.273,6.0878e+05,3.8919e+06,-40000
39.367,6.1278e+05,3.8919e+06,-40000
42.932,6.1678e+05,3.8919e+06,-40000
47.712,6.2078e+05,3.8919e+06,-40000
52.994,6.2478e+05,3.8919e+06,-40000
57.92,6.2878e+05,3.8919e+06,-40000
62.969,6.3278e+05,3.8919e+06,-40000
64.154,6.3678e+05,3.8919e+06,-40000
64.264,6.4078e+05,3.8919e+06,-40000
64.555,6.4478e+05,3.8919e+06,-40000
67.022,6.4878e+05,3.8919e+06,-40000
68.883,6.5278e+05,3.8919e+06,-40000
67.514,6.5678e+05,3.8919e+06,-40000
64.28,6.6078e+05,3.8919e+06,-40000
63.527,6.6478e+05,3.8919e+06,-40000
64.12,6.6878e+05,3.8919e+06,-40000
62.983,6.7278e+05,3.8919e+06,-40000
57.94,6.7678e+05,3.8919e+06,-40000
53.916,6.8078e+05,3.8919e+06,-40000
47.697,6.8478e+05,3.8919e+06,-40000
46.696,6.8878e+05,3.8919e+06,-40000
46.08,6.9278e+05,3.8919e+06,-40000
47.335,4.1278e+05,3.8959e+06,-40000
46.716,4.1678e+05,3.8959e+06,-40000
46.463,4.2078e+05,3.8959e+06,-40000
46.359,4.2478e+05,3.8959e+06,-40000
46.309,4.2878e+05,3.8959e+06,-40000
46.299,4.3278e+05,3.8959e+06,-40000
46.323,4.3678e+05,3.8959e+06,-40000
46.392,4.4078e+05,3.8959e+06,-40000
46.486,4.4478e+05,3.8959e+06,-40000
46.6,4.4878e+05,3.8959e+06,-40000
46.744,4.5278e+05,3.8959e+06,-40000
46.906,4.5678e+05,3.8959e+06,-40000
47.087,4.6078e+05,3.8959e+06,-40000
47.277,4.6478e+05,3.8959e+06,-40000
47.458,4.6878e+05,3.8959e+06,-40000
47.667,4.7278e+05,3.8959e+06,-40000
47.893,4.7678e+05,3.8959e+06,-40000
48.125,4.8078e+05,3.8959e+06,-40000
48.386,4.8478e+05,3.8959e+06,-40000
48.67,4.8878e+05,3.8959e+06,-40000
48.752,4.9278e+05,3.8959e+06,-40000
48.772,4.9678e+05,3.8959e+06,-40000
48.5,5.0078e+05,3.8959e+06,-40000
48.145,5.0478e+05,3.8959e+06,-40000
47.808,5.0878e+05,3.8959e+06,-40000
47.513,5.1278e+05,3.8959e+06,-40000
47.216,5.1678e+05,3.8959e+06,-40000
46.968,5.2078e+05,3.8959e+06,-40000
46.662,5.2478e+05,3.8959e+06,-40000
46.376,5.2878e+05,3.8959e+06,-40000
46.05,5.3278e+05,3.8959e+06,-40000
45.68,5.3678e+05,3.8959e+06,-40000
45.233,5.4078e+05,3.8959e+06,-40000
44.812,5.4478e+05,3.8959e+06,-40000
44.283,5.4878e+05,3.8959e+06,-40000
43.67,5.5278e+05,3.8959e+06,-40000
42.936,5.5678e+05,3.8959e+06,-40000
41.94,5.6078e+05,3.8959e+06,-40000
40.844,5.6478e+05,3.8959e+06,-40000
39.759,5.6878e+05,3.8959e+06,-40000
38.246,5.7278e+05,3.8959e+06,-40000
36.542,5.7678e+05,3.8959e+06,-40000
34.984,5.8078e+05,3.8959e+06,-40000
33.318,5.8478e+05,3.8959e+06,-40000
33.041,5.8878e+05,3.8959e+06,-40000
33.143,5.9278e+05,3.8959e+06,-40000
36.033,5.9678e+05,3.8959e+06,-40000
39.308,6.0078e+05,3.8959e+06,-40000
44.5,6.0478e+05,3.8959e+06,-40000
52.355,6.0878e+05,3.8959e+06,-40000
56.306,6.1278e+05,3.8959e+06,-40000
60.395,6.1678e+05,3.8959e+06,-40000
64.331,6.2078e+05,3.8959e+06,-40000
67.877,6.2478e+05,3.8959e+06,-40000
70.847,6.2878e+05,3.8959e+06,-40000
71.989,6.3278e+05,3.8959e+06,-40000
70.972,6.3678e+05,3.8959e+06,-40000
70.02,6.4078e+05,3.8959e+06,-40000
70.387,6.4478e+05,3.8959e+06,-40000
71.606,6.4878e+05,3.8959e+06,-40000
72.455,6.5278e+05,3.8959e+06,-40000
71.304,6.5678e+05,3.8959e+06,-40000
70.02,6.6078e+05,3.8959e+06,-40000
69.089,6.6478e+05,3.8959e+06,-40000
69.809,6.6878e+05,3.8959e+06,-40000
70.579,6.7278e+05,3.8959e+06,-40000
69.256,6.7678e+05,3.8959e+06,-40000
66.982,6.8078e+05,3.8959e+06,-40000
63.17,6.8478e+05,3.8959e+06,-40000
61.943,6.8878e+05,3.8959e+06,-40000
61.602,6.9278e+05,3.8959e+06,-40000
47.666,4.1278e+05,3.8999e+06,-40000
46.812,4.1678e+05,3.8999e+06,-40000
46.485,4.2078e+05,3.8999e+06,-40000
46.344,4.2478e+05,3.8999e+06,-40000
46.284,4.2878e+05,3.8999e+06,-40000
46.272,4.3278e+05,3.8999e+06,-40000
46.301,4.3678e+05,3.8999e+06,-40000
46.374,4.4078e+05,3.8999e+06,-40000
46.476,4.4478e+05,3.8999e+06,-40000
46.598,4.4878e+05,3.8999e+06,-40000
46.753,4.5278e+05,3.8999e+06,-40000
46.935,4.5678e+05,3.8999e+06,-40000
47.119,4.6078e+05,3.8999e+06,-40000
47.317,4.6478e+05,3.8999e+06,-40000
47.507,4.6878e+05,3.8999e+06,-40000
47.722,4.7278e+05,3.8999e+06,-40000
47.932,4.7678e+05,3.8999e+06,-40000
48.13,4.8078e+05,3.8999e+06,-40000
48.274,4.8478e+05,3.8999e+06,-40000
48.311,4.8878e+05,3.8999e+06,-40000
48.266,4.9278e+05,3.8999e+06,-40000
48.098,4.9678e+05,3.8999e+06,-40000
47.8,5.0078e+05,3.8999e+06,-40000
47.48,5.0478e+05,3.8999e+06,-40000
47.179,5.0878e+05,3.8999e+06,-40000
46.899,5.1278e+05,3.8999e+06,-40000
46.572,5.1678e+05,3.8999e+06,-40000
46.242,5.2078e+05,3.8999e+06,-40000
45.88,5.2478e+05,3.8999e+06,-40000
45.518,5.2878e+05,3.8999e+06,-40000
45.085,5.3278e+05,3.8999e+06,-40000
44.602,5.3678e+05,3.8999e+06,-40000
43.936,5.4078e+05,3.8999e+06,-40000
43.309,5.4478e+05,3.8999e+06,-40000
42.497,5.4878e+05,3.8999e+06,-40000
41.416,5.5278e+05,3.8999e+06,-40000
40.299,5.5678e+05,3.8999e+06,-40000
38.649,5.6078e+05,3.8999e+06,-40000
37.067,5.6478e+05,3.8999e+06,-40000
35.264,5.6878e+05,3.8999e+06,-40000
33.852,5.7278e+05,3.8999e+06,-40000
33.69,5.7678e+05,3.8999e+06,-40000
33.937,5.8078e+05,3.8999e+06,-40000
36.038,5.8478e+05,3.8999e+06,-40000
39.524,5.8878e+05,3.8999e+06,-40000
44.891,5.9278e+05,3.8999e+06,-40000
51.689,5.9678e+05,3.8999e+06,-40000
55.046,6.0078e+05,3.8999e+06,-40000
60.308,6.0478e+05,3.8999e+06,-40000
66.207,6.0878e+05,3.8999e+06,-40000
69.26,6.1278e+05,3.8999e+06,-40000
69.853,6.1678e+05,3.8999e+06,-40000
69.401,6.2078e+05,3.8999e+06,-40000
68.985,6.2478e+05,3.8999e+06,-40000
68.732,6.2878e+05,3.8999e+06,-40000
67.87,6.3278e+05,3.8999e+06,-40000
66.881,6.3678e+05,3.8999e+06,-40000
66.313,6.4078e+05,3.8999e+06,-40000
65.803,6.4478e+05,3.8999e+06,-40000
65.65,6.4878e+05,3.8999e+06,-40000
65.642,6.5278e+05,3.8999e+06,-40000
65.481,6.5678e+05,3.8999e+06,-40000
65.619,6.6078e+05,3.8999e+06,-40000
65.611,6.6478e+05,3.8999e+06,-40000
66.207,6.6878e+05,3.8999e+06,-40000
66.637,6.7278e+05,3.8999e+06,-40000
67.355,6.7678e+05,3.8999e+06,-40000
67.784,6.8078e+05,3.8999e+06,-40000
67.622,6.8478e+05,3.8999e+06,-40000
67.609,6.8878e+05,3.8999e+06,-40000
67.724,6.9278e+05,3.8999e+06,-40000
47.977,4.1278e+05,3.9039e+06,-40000
46.844,4.1678e+05,3.9039e+06,-40000
46.463,4.2078e+05,3.9039e+06,-40000
46.32,4.2478e+05,3.9039e+06,-40000
46.26,4.2878e+05,3.9039e+06,-40000
46.25,4.3278e+05,3.9039e+06,-40000
46.287,4.3678e+05,3.9039e+06,-40000
46.368,4.4078e+05,3.9039e+06,-40000
46.483,4.4478e+05,3.9039e+06,-40000
46.616,4.4878e+05,3.9039e+06,-40000
46.781,4.5278e+05,3.9039e+06,-40000
46.963,4.5678e+05,3.9039e+06,-40000
47.168,4.6078e+05,3.9039e+06,-40000
47.371,4.6478e+05,3.9039e+06,-40000
47.561,4.6878e+05,3.9039e+06,-40000
47.756,4.7278e+05,3.9039e+06,-40000
47.925,4.7678e+05,3.9039e+06,-40000
48.041,4.8078e+05,3.9039e+06,-40000
48.03,4.8478e+05,3.9039e+06,-40000
47.927,4.8878e+05,3.9039e+06,-40000
47.721,4.9278e+05,3.9039e+06,-40000
47.455,4.9678e+05,3.9039e+06,-40000
47.164,5.0078e+05,3.9039e+06,-40000
46.844,5.0478e+05,3.9039e+06,-40000
46.492,5.0878e+05,3.9039e+06,-40000
46.152,5.1278e+05,3.9039e+06,-40000
45.746,5.1678e+05,3.9039e+06,-40000
45.349,5.2078e+05,3.9039e+06,-40000
44.84,5.2478e+05,3.9039e+06,-40000
44.303,5.2878e+05,3.9039e+06,-40000
43.65,5.3278e+05,3.9039e+06,-40000
42.933,5.3678e+05,3.9039e+06,-40000
41.978,5.4078e+05,3.9039e+06,-40000
40.88,5.4478e+05,3.9039e+06,-40000
39.543,5.4878e+05,3.9039e+06,-40000
37.74,5.5278e+05,3.9039e+06,-40000
36.249,5.5678e+05,3.9039e+06,-40000
34.739,5.6078e+05,3.9039e+06,-40000
33.852,5.6478e+05,3.9039e+06,-40000
33.853,5.6878e+05,3.9039e+06,-40000
36.175,5.7278e+05,3.9039e+06,-40000
39.968,5.7678e+05,3.9039e+06,-40000
45.034,5.8078e+05,3.9039e+06,-40000
50.933,5.8478e+05,3.9039e+06,-40000
54.526,5.8878e+05,3.9039e+06,-40000
59.9,5.9278e+05,3.9039e+06,-40000
65.159,5.9678e+05,3.9039e+06,-40000
67.5,6.0078e+05,3.9039e+06,-40000
68.664,6.0478e+05,3.9039e+06,-40000
68.447,6.0878e+05,3.9039e+06,-40000
67.589,6.1278e+05,3.9039e+06,-40000
66.384,6.1678e+05,3.9039e+06,-40000
64.844,6.2078e+05,3.9039e+06,-40000
63.773,6.2478e+05,3.9039e+06,-40000
62.802,6.2878e+05,3.9039e+06,-40000
62.147,6.3278e+05,3.9039e+06,-40000
61.66,6.3678e+05,3.9039e+06,-40000
61.255,6.4078e+05,3.9039e+06,-40000
61.009,6.4478e+05,3.9039e+06,-40000
60.912,6.4878e+05,3.9039e+06,-40000
60.72,6.5278e+05,3.9039e+06,-40000
60.704,6.5678e+05,3.9039e+06,-40000
60.826,6.6078e+05,3.9039e+06,-40000
60.915,6.6478e+05,3.9039e+06,-40000
61.155,6.6878e+05,3.9039e+06,-40000
61.477,6.7278e+05,3.9039e+06,-40000
61.787,6.7678e+05,3.9039e+06,-40000
62.528,6.8078e+05,3.9039e+06,-40000
63.081,6.8478e+05,3.9039e+06,-40000
63.742,6.8878e+05,3.9039e+06,-40000
64.562,6.9278e+05,3.9039e+06,-40000
48.036,4.1278e+05,3.9079e+06,-40000
46.85,4.1678e+05,3.9079e+06,-40000
46.44,4.2078e+05,3.9079e+06,-40000
46.285,4.2478e+05,3.9079e+06,-40000
46.234,4.2878e+05,3.9079e+06,-40000
46.234,4.3278e+05,3.9079e+06,-40000
46.279,4.3678e+05,3.9079e+06,-40000
46.376,4.4078e+05,3.9079e+06,-40000
46.505,4.4478e+05,3.9079e+06,-40000
46.651,4.4878e+05,3.9079e+06,-40000
46.825,4.5278e+05,3.9079e+06,-40000
47.019,4.5678e+05,3.9079e+06,-40000
47.228,4.6078e+05,3.9079e+06,-40000
47.422,4.6478e+05,3.9079e+06,-40000
47.591,4.6878e+05,3.9079e+06,-40000
47.738,4.7278e+05,3.9079e+06,-40000
47.802,4.7678e+05,3.9079e+06,-40000
47.779,4.8078e+05,3.9079e+06,-40000
47.643,4.8478e+05,3.9079e+06,-40000
47.373,4.8878e+05,3.9079e+06,-40000
47.06,4.9278e+05,3.9079e+06,-40000
46.762,4.9678e+05,3.9079e+06,-40000
46.377,5.0078e+05,3.9079e+06,-40000
45.993,5.0478e+05,3.9079e+06,-40000
45.581,5.0878e+05,3.9079e+06,-40000
45.109,5.1278e+05,3.9079e+06,-40000
44.55,5.1678e+05,3.9079e+06,-40000
43.95,5.2078e+05,3.9079e+06,-40000
43.238,5.2478e+05,3.9079e+06,-40000
42.261,5.2878e+05,3.9079e+06,-40000
41.38,5.3278e+05,3.9079e+06,-40000
40.086,5.3678e+05,3.9079e+06,-40000
38.421,5.4078e+05,3.9079e+06,-40000
37.164,5.4478e+05,3.9079e+06,-40000
35.757,5.4878e+05,3.9079e+06,-40000
35.089,5.5278e+05,3.9079e+06,-40000
35.122,5.5678e+05,3.9079e+06,-40000
37.769,5.6078e+05,3.9079e+06,-40000
40.838,5.6478e+05,3.9079e+06,-40000
44.848,5.6878e+05,3.9079e+06,-40000
51.103,5.7278e+05,3.9079e+06,-40000
53.977,5.7678e+05,3.9079e+06,-40000
59.416,5.8078e+05,3.9079e+06,-40000
64.264,5.8478e+05,3.9079e+06,-40000
65.818,5.8878e+05,3.9079e+06,-40000
